x,meanNoByzantine,upNoByzantine,lowNoByzantine,meanGreyhole,upGreyhole,lowGreyhole,meanSinkhole,upSinkhole,lowSinkhole,meanSelectiveJam,upSelectiveJam,lowSelectiveJam,meanPosSpoofing,upPosSpoofing,lowPosSpoofing,meanAllAttacks,upAllAttacks,lowAllAttacks
298,2170570.4,3114749.026818484,1226391.7731815157,2062374.85,4075095.1344166454,49654.56558335479,2163482.966666667,4159938.291263395,167027.64206993883,856486.1333333333,1858961.3878971464,-145989.1212304798,2377332.3,4597925.729590815,156738.87040918553,856486.1333333333,1858961.3878971464,-145989.1212304798
299,2488416.8666666667,3562330.737235879,1414502.9960974543,1934074.9,3596207.14971786,271942.65028213966,2125394.3666666667,3830341.8144395733,420446.9188937603,869154.7333333333,1801468.811140705,-63159.34447403834,2260262.5,4129507.0251612123,391017.97483878746,869154.7333333333,1801468.811140705,-63159.34447403834
300,2493781.6666666665,3624299.5203523217,1363263.812981011,2065198.0666666667,3793696.0509818336,336700.08235149994,2343513.1166666667,4180713.893710577,506312.3396227567,828527.7666666667,1659140.1259158284,-2084.592582494952,2358498.966666667,4229697.754493099,487300.1788402351,828527.7666666667,1659140.1259158284,-2084.592582494952
301,3257945.6333333333,5022458.443008212,1493432.8236584547,2090355.1166666667,3994002.178741974,186708.05459135934,2217390.6666666665,4138877.2473498983,295904.0859834347,999318.2,2054523.6584832633,-55887.25848326343,2280044.6666666665,4216957.783454915,343131.5498784187,999318.2,2054523.6584832633,-55887.25848326343
302,3539324.933333333,5771945.673855676,1306704.19281099,2024680.8333333333,3771170.386713831,278191.2799528353,2161429.2666666666,3930504.196343595,392354.3369897378,801364.8,1599666.8981216839,3062.701878316235,2278026.433333333,4113495.0751935425,442557.7914731237,801364.8,1599666.8981216839,3062.701878316235
303,3517743.8,5825903.256194145,1209584.3438058542,2153239.933333333,4049479.109763852,257000.75690281438,2267915.75,4200291.502186957,335539.9978130434,477131.9,1008679.6899010125,-54415.889901012415,2440360.8333333335,4476596.175221216,404125.4914454506,477131.9,1008679.6899010125,-54415.889901012415
304,3110195.566666667,5069196.846693324,1151194.28664001,1727994.7333333334,3218573.769740006,237415.69692666084,1757852.5833333333,3228870.8918094467,286834.2748572198,427319.1666666667,1009765.9693571487,-155127.63602381543,2082247.9333333333,3838357.128772437,326138.7378942296,427319.1666666667,1009765.9693571487,-155127.63602381543
305,2952965.0,4819725.646148336,1086204.3538516636,1653242.0666666667,3003021.781855365,303462.3514779685,1803031.1333333333,3244456.9021543222,361605.36451234436,411845.93333333335,926569.1977414134,-102877.33107474667,1968755.6666666667,3471680.753028064,465830.5803052692,411845.93333333335,926569.1977414134,-102877.33107474667
306,2946802.2333333334,4547664.039434301,1345940.4272323658,1762634.4333333333,3105048.9077539816,420219.9589126853,1934723.9833333334,3375241.511477367,494206.4551893,430125.3,911077.8108170057,-50827.21081700572,2011033.2,3439099.903441713,582966.496558287,430125.3,911077.8108170057,-50827.21081700572
307,2602470.2666666666,3925630.7070537256,1279309.8262796078,1489327.95,2682128.691382237,296527.2086177631,1694009.15,2974973.853356621,413044.4466433788,776414.6333333333,1623860.8524257508,-71031.5857590842,1702580.9666666666,2965594.485460351,439567.4478729821,776414.6333333333,1623860.8524257508,-71031.5857590842
308,2683672.4,4131090.333798877,1236254.4662011229,1319622.85,2522001.9259020733,117243.77409792668,1536503.6833333333,2825890.4617680353,247116.9048986314,652141.1333333333,1386125.5948180212,-81843.32815135445,1539097.1333333333,2811141.452585344,267052.81408132217,652141.1333333333,1386125.5948180212,-81843.32815135445
309,2983902.3333333335,4795784.275995893,1172020.3906707733,1494684.0833333333,2803423.044163049,185945.12250361755,1730600.2666666666,3156927.368806485,304273.16452684836,797426.0,1711537.9844144033,-116685.98441440321,1763013.3,3167722.2404098134,358304.35959018674,797426.0,1711537.9844144033,-116685.98441440321
310,3127389.433333333,5012800.2991868295,1241978.567479837,1854670.4,3632564.6076565213,76776.19234347856,2051211.3833333333,3891536.362609514,210886.40405715234,910727.4,1957758.2917293226,-136303.4917293226,2124052.6,3972781.068918,275324.131082,910727.4,1957758.2917293226,-136303.4917293226
311,3061386.2666666666,4977220.654128567,1145551.8792047661,1667965.1333333333,2966978.3292686106,368951.93739805603,1790406.3833333333,3164201.931301833,416610.83536483324,945496.7,1991114.5838964279,-100121.18389642786,1932917.5333333334,3329473.61541342,536361.4512532472,945496.7,1991114.5838964279,-100121.18389642786
312,2976810.8,4692582.406337205,1261039.193662794,1670405.1333333333,2993304.2047758624,347506.0618908042,1875536.6333333333,3293032.9760361966,458040.29063047003,425822.26666666666,873682.0298952612,-22037.49656192778,1931471.6,3354818.742449144,508124.45755085605,425822.26666666666,873682.0298952612,-22037.49656192778
313,2970799.7666666666,4812263.075223439,1129336.458109894,2059367.0166666666,3870710.8361058943,248023.19722743914,2334490.3666666667,4249859.5825461345,419121.1507871987,463446.9666666667,950367.7206658367,-23473.7873325033,2307806.7666666666,4187021.259404459,428592.27392887394,463446.9666666667,950367.7206658367,-23473.7873325033
314,3041072.8333333335,4916253.075539698,1165892.5911269693,1714087.05,3101797.2836169438,326376.81638305634,1979910.1666666667,3503676.947727491,456143.38560584234,458596.9666666667,1032036.7476079734,-114842.81427464006,1997753.9,3487057.829059518,508449.97094048164,458596.9666666667,1032036.7476079734,-114842.81427464006
315,2602114.1333333333,4301456.364588413,902771.9020782528,1904683.1,3432785.5745436205,376580.62545637996,2147358.0166666666,3773194.3701633946,521521.6631699386,469643.13333333336,992965.6156925121,-53679.34902584541,2252343.066666667,3882909.391672968,621776.7416603658,469643.13333333336,992965.6156925121,-53679.34902584541
316,2678044.2,4196605.1549144965,1159483.245085504,1703075.4,3083767.320341396,322383.47965860367,1867413.85,3307072.06371742,427755.63628258,855395.1333333333,1769310.3988602273,-58520.132193560596,1948850.3666666667,3412408.401277283,485292.3320560502,855395.1333333333,1769310.3988602273,-58520.132193560596
317,2474603.8333333335,3899517.6986783557,1049689.967988311,1575842.8833333333,2816824.68100194,334861.0856647268,1715452.0833333333,3023227.3610443994,407676.80562226684,936149.5666666667,2039378.855702477,-167079.72236914374,1804173.5666666667,3143200.9216366448,465146.2116966883,936149.5666666667,2039378.855702477,-167079.72236914374
318,2400929.1333333333,3778647.962104938,1023210.3045617288,1236559.0,2091145.0424921275,381972.9575078724,1378405.4666666666,2321483.8081616038,435327.12517172936,747165.4333333333,1617423.8683575217,-123093.00169085502,1464724.2666666666,2440965.2702653143,488483.26306801906,747165.4333333333,1617423.8683575217,-123093.00169085502
319,2363392.5,3623522.0827246173,1103262.9172753827,1333024.2833333334,2238333.5636592866,427715.0030073804,1488781.4,2482299.8001931384,495262.99980686116,836808.8666666667,1766715.997415844,-93098.26408251037,1585124.4333333333,2603803.4098534635,566445.4568132032,836808.8833333333,1766716.012095734,-93098.24542906752
320,2446354.7333333334,3659518.409211397,1233191.0574552696,1521457.1833333333,2539896.886395509,503017.4802711578,1660969.0,2747432.5291607846,574505.4708392152,734351.5333333333,1455572.215065726,13130.851600940572,1762489.7,2862856.7847138164,662122.6152861835,734351.55,1455572.229484384,13130.870515616029
321,2362200.2333333334,3692390.7920033205,1032009.6746633463,1641476.8166666667,2818006.7692523636,464946.8640809697,1789926.15,3036971.170941223,542881.1290587769,759991.8,1504279.736703444,15703.863296556054,1908521.6333333333,3190564.6704269433,626478.596239723,759991.8166666667,1504279.7511157151,15703.882217618171
322,2597703.6666666665,4084192.1833430314,1111215.1499903013,1770764.2166666666,3243114.9288298152,298413.50450351764,1975647.5333333334,3541721.7511012154,409573.31556545175,807750.3,1551206.6976342062,64293.902365794056,2036143.6333333333,3594169.630546933,478117.6361197338,807750.3,1551206.6976342062,64293.902365794056
323,2828204.6333333333,4460053.376382439,1196355.8902842272,1835722.6666666667,3267094.2882972322,404351.04503610125,2075903.6833333333,3622520.6771738036,529286.6894928629,544821.3333333334,1155649.7229598593,-66007.05629319255,2154095.0,3711778.5151253934,596411.4848746066,544821.3333333334,1155649.7229598593,-66007.05629319255
324,2598783.1,4199412.008478299,998154.1915217019,1332362.8666666667,2213847.591496458,450878.1418368756,1379414.35,2330740.462398208,428088.237601792,367386.4666666667,780358.9346461901,-45586.00131285685,1618964.0,2717356.3894360196,520571.6105639804,367386.4666666667,780358.9346461901,-45586.00131285685
325,2668216.566666667,4275271.622351391,1061161.510981943,1290694.55,2158602.6718536485,422786.42814635136,1272406.1333333333,2137370.503322202,407441.76334446494,365412.6666666667,727047.4201778123,3777.9131555210333,1529059.7666666666,2541787.0762585816,516332.4570747516,365412.6666666667,727047.4201778123,3777.9131555210333
326,2490588.566666667,3984950.524755165,996226.608578169,1653427.5833333333,2874054.4401071547,432800.7265595116,1654871.5333333334,2896684.665181866,413058.40148480097,679303.6333333333,1269894.070149703,88713.19651696377,1861566.4,3182468.9901643,540663.8098356999,679303.6333333333,1269894.070149703,88713.19651696377
327,2409478.6333333333,3815262.933242223,1003694.3334244436,1432574.75,2412223.8666205322,452925.6333794679,1467886.7,2486702.372407779,449071.0275922209,855706.7,1602915.2661914458,108498.13380855415,1559583.6333333333,2600298.7347810436,518868.5318856229,855706.7,1602915.2661914458,108498.13380855415
328,2439920.433333333,3805576.3045555474,1074264.562111119,1187866.65,1970049.2830951535,405684.0169048464,1189881.5666666667,1995891.5165361366,383871.6167971967,784416.0333333333,1560484.6291001022,8347.437566564418,1347820.2333333334,2215936.8940325174,479703.5726341492,784416.0333333333,1560484.6291001022,8347.437566564418
329,2490730.1666666665,3851483.433094798,1129976.900238535,1295288.3,2114935.2496198146,475641.35038018564,1270861.7,2095868.2980959015,445855.1019040985,771904.8,1499471.3325003744,44338.26749962557,1465951.9,2373762.134504986,558141.6654950139,771904.8,1499471.3325003744,44338.26749962557
330,2623127.4,4088298.488158173,1157956.3118418271,1385015.9333333333,2251540.5735227405,518491.2931439262,1368578.7,2236502.2374586454,500655.1625413544,695520.2666666667,1322534.9382308307,68505.59510250262,1621788.5,2637989.2335493406,605587.7664506596,695520.6666666666,1322535.279456721,68506.05387661234
331,1871789.2,2714712.5859095454,1028865.8140904546,1371257.2333333334,2243221.562232995,499292.90443367197,1270505.8333333333,2087414.823447975,453596.8432186914,514316.23333333334,1004022.0576223077,24610.409044359054,1669757.9333333333,2798651.224240907,540864.6424257597,514316.23333333334,1004022.0576223077,24610.409044359054
332,1760589.5333333334,2574406.375329639,946772.6913370278,1613796.65,2858438.2699390305,369155.03006096906,1555450.7333333334,2781190.684139751,329710.78252691566,527744.1,1029269.8595218221,26218.340478177823,1908566.8,3349679.657391526,467453.94260847406,527744.1,1029269.8595218221,26218.340478177823
333,1705173.9666666666,2494796.871012248,915551.062321085,1854130.1166666667,3333897.954619929,374362.2787134042,1792148.65,3250147.3440481196,334149.9559518802,592143.8666666667,1145799.997039901,38487.7362934323,2194060.6,3870834.198274168,517287.00172583223,592144.1666666666,1145800.2545382164,38488.07879511686
334,1541375.5666666667,2193975.448917063,888775.6844162701,1721487.6,2855277.841880402,587697.3581195981,1650800.7333333334,2747668.014321519,553933.452345148,678212.4666666667,1380907.3590777835,-24482.425744450185,2127888.2,3610064.0806026105,645712.3193973897,678212.6,1380907.4753642133,-24482.275364213507
335,1613137.9666666666,2401968.6190561806,824307.3142771526,1919159.85,3197249.979081602,641069.7209183981,1993727.4,3307000.972588431,680453.827411569,840296.7,1762502.0253496715,-81908.62534967146,2338149.1666666665,3898290.511249617,778007.8220837158,840296.7,1762502.0253496715,-81908.62534967146
336,1802380.3333333333,2643174.4501632936,961586.2165033726,2259788.5833333335,3911917.688519517,607659.4781471498,2416134.1166666667,4137639.4163903403,694628.8169429931,1273582.8333333333,2505234.6552389693,41931.01142769749,2622134.3,4444611.439590043,799657.160409956,1273582.8333333333,2505234.6552389693,41931.01142769749
337,1737285.6,2512429.744749561,962141.455250439,2049445.75,3429768.1931855893,669123.3068144105,2103554.566666667,3520296.1696179835,686812.9637153503,1102337.8666666667,2198342.9333301443,6332.800003189128,2431946.2,4077732.4504447933,786159.9495552068,1102337.8666666667,2198342.9333301443,6332.800003189128
338,1848754.6,2699438.6283988473,998070.5716011528,1622084.1166666667,2728248.11421117,515920.1191221634,1695162.55,2834276.189141377,556048.9108586235,896114.7,1807908.8032868518,-15679.403286851943,1892657.6333333333,3168626.1260243636,616689.140642303,896114.7,1807908.8032868518,-15679.403286851943
339,2003889.4,2947761.262944443,1060017.537055557,1839954.7833333334,3061470.332285538,618439.234381129,1818213.5166666666,3033008.9169801464,603418.1163531868,1029775.5666666667,2074602.2409735424,-15051.107640209026,2237204.2666666666,3756455.5021396065,717953.0311937267,1029775.5666666667,2074602.2409735424,-15051.107640209026
340,1941511.4333333333,2927455.061563897,955567.8051027696,1697881.2166666666,2852029.584416851,543732.8489164822,1685207.05,2837946.1269799387,532467.9730200614,902425.1333333333,1785740.3513546311,19109.915312035475,2036282.9666666666,3434406.1384762786,638159.7948570545,902427.9666666667,1785742.8013288586,19113.132004474755
341,1535327.4,2304078.311340831,766576.4886591688,1798496.7333333334,3001605.5374876373,595387.9291790298,1730059.9833333334,2903048.8905408946,557071.0761257722,1074229.1,2171267.938452162,-22809.738452161662,2105899.2666666666,3496063.754691067,715734.778642266,1074229.1,2171267.938452162,-22809.738452161662
342,1803892.9,2728688.058822327,879097.741177673,1759533.8833333333,2987402.966009208,531664.8006574586,1693453.1333333333,2888039.088023091,498867.1786435754,645037.0,1254036.8286539186,36037.17134608142,2067070.9333333333,3514654.7157487012,619487.1509179652,645037.0,1254036.8286539186,36037.17134608142
343,2073157.7333333334,3326802.154705738,819513.3119609286,1999125.5833333333,3407027.9336418854,591223.2330247809,1945910.85,3329438.982562692,562382.717437308,768164.1,1482095.679795327,54232.520204673056,2402564.1666666665,4085803.208584834,719325.1247484994,768164.1,1482095.679795327,54232.520204673056
344,1672408.7,2622077.6565884594,722739.7434115406,1684149.3,2831364.9175898745,536933.6824101256,1778141.1333333333,2979003.5106708994,577278.755995767,726954.8,1462550.846656408,-8641.246656407835,2040042.9333333333,3449850.1636846773,630235.7029819894,726954.8,1462550.846656408,-8641.246656407835
345,1607772.1333333333,2508074.970499037,707469.29616763,1917002.2833333334,3227390.425658106,606614.1410085612,2144580.566666667,3574601.9662705753,714559.1670627587,900815.2666666667,1806441.75148327,-4811.218149936525,2368234.5,4026139.136989169,710329.8630108312,900815.2666666667,1806441.75148327,-4811.218149936525
346,1712074.8,2669386.049553438,754763.5504465621,2076128.55,3512447.6033358867,639809.4966641134,2273963.35,3830425.7260924336,717500.9739075664,923238.7,1827573.9681343893,18903.431865610764,2538187.4,4291902.269661129,784472.5303388704,923238.7,1827573.9681343893,18903.431865610764
347,1732394.3666666667,2692811.63330407,771977.1000292632,2039759.05,3525178.1604867936,554339.9395132065,2132430.283333333,3668179.2464335323,596681.3202331341,883816.7666666667,1836649.4421883826,-69015.90885504917,2482434.6666666665,4302592.97171909,662276.3616142436,883816.7666666667,1836649.4421883826,-69015.90885504917
348,1663431.6333333333,2592303.531888538,734559.7347781283,1509890.1166666667,2816792.0276258644,202988.2057074688,1549130.6833333333,2874160.7357819416,224100.6308847249,634323.3333333334,1433850.0166544379,-165203.349987771,1840833.4,3499336.9383582044,182329.86164179514,634323.3333333334,1433850.0166544379,-165203.349987771
349,1898072.5,2923434.348304753,872710.6516952467,1483644.6666666667,2729351.1921454747,237938.14118785877,1504037.1,2763484.328809375,244589.87119062524,633922.5666666667,1439915.3190640504,-172070.18573071726,1756218.8,3283905.172840309,228532.42715969123,633922.5666666667,1439915.3190640504,-172070.18573071726
350,1912697.2666666666,2893602.3985049673,931792.134828366,1444343.7333333334,2701506.4789509317,187180.9877157351,1537367.8,2836058.990062968,238676.609937032,679939.4666666667,1561090.487611581,-201211.55427824776,1679117.1333333333,3167357.491437714,190876.77522895252,679939.4666666667,1561090.487611581,-201211.55427824776
351,1827167.3,2761672.661664159,892661.938335841,1640023.8333333333,3029409.0031775916,250638.6634890749,1732205.8,3159753.7276482005,304657.8723517996,852809.1666666666,1962080.3243886344,-256461.99105530104,1801146.6,3282396.716454296,319896.4835457043,852809.1666666666,1962080.3243886344,-256461.99105530104
352,1786624.0,2671364.0092536695,901883.9907463307,1551602.1333333333,2902866.5505588586,200337.7161078083,1592113.45,2965291.72139306,218935.1786069402,773170.0,1750719.371059251,-204379.37105925113,1683360.3666666667,3118947.0556560243,247773.67767730914,773170.0,1750719.371059251,-204379.37105925113
353,1941635.9333333333,2977848.3228310905,905423.543835576,1740939.7833333334,3345110.425358138,136769.14130852907,1831925.7333333334,3478630.3684435887,185221.09822307783,764254.4333333333,1641504.7890845756,-112995.9224179089,1891804.0666666667,3565674.184221456,217933.94911187747,764254.5166666667,1641504.8628008168,-112995.82946748333
