x,meanNoByzantine,upNoByzantine,lowNoByzantine,meanGreyhole,upGreyhole,lowGreyhole,meanSinkhole,upSinkhole,lowSinkhole,meanSelectiveJam,upSelectiveJam,lowSelectiveJam,meanPosSpoofing,upPosSpoofing,lowPosSpoofing,meanAllAttacks,upAllAttacks,lowAllAttacks
34,1288403.8,2597819.8646254763,-21012.264625475975,1121528.4166666667,2372339.4461634755,-129282.61283014179,1155091.9166666667,2405718.687577197,-95534.85424386337,795548.4333333333,2013664.8270831816,-422567.9604165149,1288403.8,2597819.8646254763,-21012.264625475975,795548.4333333333,2013664.8270831816,-422567.9604165149
35,1438895.8666666667,2851517.89143023,26273.841903103283,1243195.0333333334,2613445.11533543,-127055.0486687629,1355025.6666666667,2740712.747510976,-30661.414177642902,892557.5333333333,2245438.4034891687,-460323.33682250197,1438895.8666666667,2851517.89143023,26273.841903103283,892557.5333333333,2245438.4034891687,-460323.33682250197
36,1441929.3666666667,2767982.595974507,115876.13735882682,1181405.25,2389635.0168835456,-26824.516883545322,1302304.8166666667,2538824.6620238917,65784.97130944161,770675.2,1936759.9159314241,-395409.5159314242,1441929.3666666667,2767982.595974507,115876.13735882682,770675.2,1936759.9159314241,-395409.5159314242
37,1531056.0666666667,2951480.87179587,110631.2615374634,1276345.8333333333,2584689.5548238126,-31997.88815714605,1396669.5,2728824.121540575,64514.87845942518,907896.3666666667,2171046.8839889145,-355254.15065558115,1531056.0666666667,2951480.87179587,110631.2615374634,907896.3666666667,2171046.8839889145,-355254.15065558115
38,2254753.6666666665,4746046.242759105,-236538.9094257718,1991805.1,4442520.22485053,-458910.0248505296,2264409.183333333,4759040.3136609495,-230221.94699428277,1476534.4333333333,3764927.7429879904,-811858.8763213239,2254753.6666666665,4746046.242759105,-236538.9094257718,1476534.4333333333,3764927.7429879904,-811858.8763213239
39,2584328.9,5992901.009465398,-824243.2094653985,2323242.7666666666,5709235.022443308,-1062749.4891099748,2621486.85,6040625.225673873,-797651.5256738723,1876089.7333333334,5295320.05598939,-1543140.589322724,2584328.9,5992901.009465398,-824243.2094653985,1876089.7333333334,5295320.05598939,-1543140.589322724
40,2746245.6666666665,6498664.703564824,-1006173.3702314906,2506601.2666666666,6235036.740288548,-1221834.206955215,2785931.75,6541781.845405428,-969918.3454054282,2037946.1666666667,5773975.990697453,-1698083.6573641195,2746245.6666666665,6498664.703564824,-1006173.3702314906,2037946.1666666667,5773975.990697453,-1698083.6573641195
41,3027098.7666666666,7089299.026725238,-1035101.4933919045,2786861.3833333333,6828897.978260356,-1255175.2115936894,3100946.1333333333,7164996.6624230305,-963104.3957563639,2292290.2,6342265.960204956,-1757685.5602049557,3027098.7666666666,7089299.026725238,-1035101.4933919045,2292290.2,6342265.960204956,-1757685.5602049557
42,3221290.466666667,7492350.69294783,-1049769.7596144965,2980929.8833333333,7234053.121540967,-1272193.3548743003,3281354.2,7538721.954432136,-976013.554432136,2476380.8666666667,6742279.09929394,-1789517.365960606,3221290.466666667,7492350.69294783,-1049769.7596144965,2476380.8666666667,6742279.09929394,-1789517.365960606
43,3632095.1,8082872.649584675,-818682.4495846755,3391104.8666666667,7823801.146792093,-1041591.4134587604,3700694.1333333333,8132501.699078495,-731113.4324118285,2908302.3,7351666.39256057,-1535061.79256057,3632095.1,8082872.649584675,-818682.4495846755,2908302.3333333335,7351666.42835157,-1535061.7616849025
44,4093388.533333333,8589182.842853813,-402405.7761871461,3795194.3333333335,8261641.083750971,-671252.4170843032,4006527.85,8467963.805740455,-454908.10574045544,3299578.6333333333,7779499.203078315,-1180341.9364116485,4093388.533333333,8589182.842853813,-402405.7761871461,3299578.6,7779499.166468397,-1180341.9664683961
45,4244896.8,8854260.98464399,-364467.38464399055,3931677.5166666666,8511193.769283347,-647838.7359500127,4069179.8333333335,8642365.005903425,-504005.3392367582,3402293.9,7994264.000302197,-1189676.2003021971,4244896.8,8854260.98464399,-364467.38464399055,3402293.8666666667,7994263.9630895015,-1189676.2297561676
46,4462217.2,9289825.558984265,-365391.1589842634,4118672.05,8910956.472505612,-673612.3725056127,4270183.316666666,9067452.086445011,-527085.4531116774,3524437.6,8326606.509487808,-1277731.309487807,4462217.2,9289825.558984265,-365391.1589842634,3524437.566666667,8326606.473190265,-1277731.3398569305
47,4986968.9,10389851.864907727,-415914.06490772683,4647071.15,10016236.661518421,-722094.3615184203,4724663.1,10116383.083378963,-667056.883378963,3892183.8333333335,9263826.346420674,-1479458.6797540071,4986968.9,10389851.864907727,-415914.06490772683,3892183.8333333335,9263826.346420674,-1479458.6797540071
48,5297806.633333334,11133564.817048702,-537951.5503820339,4968914.8,10780960.463440757,-843130.8634407585,5087824.4,10928804.19239095,-753155.3923909497,4195400.766666667,10016899.26981707,-1626097.736483735,5297806.633333334,11133564.817048702,-537951.5503820339,4195400.733333333,10016899.235056318,-1626097.7683896506
