x,meanNoByzantine,upNoByzantine,lowNoByzantine,meanGreyhole,upGreyhole,lowGreyhole,meanSinkhole,upSinkhole,lowSinkhole,meanSelectiveJam,upSelectiveJam,lowSelectiveJam,meanPosSpoofing,upPosSpoofing,lowPosSpoofing,meanAllAttacks,upAllAttacks,lowAllAttacks
63,2512695.466666667,6876603.579557388,-1851212.6462240545,2512695.466666667,6876603.579557388,-1851212.6462240545,2577684.816666667,6938493.85941332,-1783124.226079987,2435029.566666667,6801651.354601486,-1931592.2212681514,2512695.466666667,6876603.579557388,-1851212.6462240545,2435029.566666667,6801651.354601486,-1931592.2212681514
64,2889987.566666667,7443810.10300523,-1663834.9696718962,2774899.8666666667,7320859.858592801,-1771060.125259467,2974016.283333333,7526072.91423667,-1578040.347570004,2593884.033333333,7145676.010626097,-1957907.9439594308,2889987.566666667,7443810.10300523,-1663834.9696718962,2593884.033333333,7145676.010626097,-1957907.9439594308
65,2167174.3,5563842.131298765,-1229493.531298765,2067266.5166666666,5454653.642939482,-1320120.6096061482,2248025.1,5643970.947047711,-1147920.7470477112,1863730.8333333333,5254606.2070376305,-1527144.5403709637,2167174.3,5563842.131298765,-1229493.531298765,1863730.8333333333,5254606.2070376305,-1527144.5403709637
66,2142910.2666666666,6056570.138378361,-1770749.605045028,2142910.2666666666,6056570.138378361,-1770749.605045028,2222709.283333333,6133705.511909416,-1688286.9452427495,2095140.5,6010567.537441607,-1820286.5374416066,2142910.2666666666,6056570.138378361,-1770749.605045028,2095140.5,6010567.537441607,-1820286.5374416066
67,2576268.066666667,7025650.003146602,-1873113.8698132685,2521095.933333333,6970586.175571227,-1928394.3089045607,2687206.6333333333,7133635.249280257,-1759221.982613591,2382471.8333333335,6836952.413790349,-2072008.7471236824,2576268.066666667,7025650.003146602,-1873113.8698132685,2382471.8333333335,6836952.413790349,-2072008.7471236824
68,2106212.566666667,5627188.971531868,-1414763.8381985337,2063025.5166666666,5584231.341190016,-1458180.3078566822,2165326.55,5683436.498896256,-1352783.3988962565,1952075.6666666667,5477468.3431076,-1573317.009774266,2106212.566666667,5627188.971531868,-1414763.8381985337,1952075.6666666667,5477468.3431076,-1573317.009774266
69,2128107.966666667,5299546.248473866,-1043330.3151405323,2041151.1333333333,5205941.355959314,-1123639.0892926473,2206166.3833333333,5376970.7581161205,-964637.9914494539,1926632.9333333333,5095012.301829522,-1241746.435162855,2128107.966666667,5299546.248473866,-1043330.3151405323,1926632.9333333333,5095012.301829522,-1241746.435162855
70,1791243.1333333333,4216009.4538763575,-633523.1872096909,1722594.9,4142359.631855402,-697169.8318554023,1861378.4333333333,4285296.268941894,-562539.4022752272,1615723.3666666667,4037516.8690043557,-806070.1356710223,1791243.1333333333,4216009.4538763575,-633523.1872096909,1615723.3666666667,4037516.8690043557,-806070.1356710223
71,1910624.4666666666,4617754.296930915,-796505.3635975814,1850753.05,4555498.43806348,-853992.3380634796,1993418.45,4699870.834375519,-713033.9343755192,1777108.1333333333,4484426.791441168,-930210.5247745011,1910624.4666666666,4617754.296930915,-796505.3635975814,1777108.1333333333,4484426.791441168,-930210.5247745011
72,1805227.5,4578191.597825572,-967736.5978255714,1744093.2833333334,4514204.417045993,-1026017.8503793261,1843372.9333333333,4613446.269994989,-926700.4033283226,1659952.0333333334,4432901.938851082,-1112997.872184415,1805227.5,4578191.597825572,-967736.5978255714,1659952.0333333334,4432901.938851082,-1112997.872184415
