x,meanNoByzantine,upNoByzantine,lowNoByzantine,meanCapacityLie,upCapacityLie,lowCapacityLie,meanDemandLie,upDemandLie,lowDemandLie,meanInterferenceLie,upInterferenceLie,lowInterferenceLie,meanObsNoise,upObsNoise,lowObsNoise,meanUserDirLie,upUserDirLie,lowUserDirLie
517,11005338.1,15189110.614772797,6821565.585227203,10223654.33,14171059.945358332,6276248.714641667,10997317.09,15173087.62349467,6821546.556505329,10991672.72,15173213.267958723,6810132.172041278,10005801.29,14326854.787026448,5684747.79297355,8281001.96,11796094.110580247,4765909.809419754
518,11032413.16,15362632.004304525,6702194.315695477,10292322.47,14258266.613009196,6326378.3269908065,11054790.51,15401731.78534269,6707849.234657309,11040464.8,15397947.396088336,6682982.203911665,9978269.28,14323481.983370483,5633056.576629516,8185033.13,11717830.483628027,4652235.776371972
519,11407618.56,15934791.498684615,6880445.621315386,10463161.14,14517010.459247611,6409311.820752389,11448468.66,16009768.159620827,6887169.160379173,11386980.68,15956994.286806887,6816967.073193112,10160208.41,14579372.215457814,5741044.6045421865,8390450.04,11986413.016178817,4794487.063821181
520,11225602.2,15733671.430551782,6717532.969448216,10406599.52,14593329.836564576,6219869.203435423,11316608.7,15888470.057160148,6744747.34283985,11322056.79,15900578.0193895,6743535.560610497,10000077.57,14375266.638399135,5624888.501600866,8038649.25,11522004.147556335,4555294.352443665
521,11457188.91,16069151.300144844,6845226.5198551575,10644523.5,14945738.088880755,6343308.911119244,11624156.18,16352971.384676136,6895340.975323864,11660675.61,16390595.709053874,6930755.510946126,10156850.95,14624985.634236928,5688716.26576307,8118002.62,11583968.009556752,4652037.2304432485
522,11793041.9,16402906.484702216,7183177.315297784,10792968.32,15014447.926332776,6571488.713667225,11855314.31,16519642.727760747,7190985.892239253,11903598.58,16588586.66184562,7218610.498154379,10241237.8,14720022.080291135,5762453.519708866,8379782.68,11983318.32899801,4776247.031001988
523,12144152.61,16889767.533168726,7398537.686831271,11178970.71,15571417.471442927,6786523.948557074,12192508.55,16993947.08389404,7391070.016105962,12144820.37,16913291.034925345,7376349.705074654,10459489.55,15037250.973726798,5881728.126273203,8585559.54,12242320.244403925,4928798.8355960725
524,12578396.77,17649279.267611843,7507514.272388157,11558178.79,16171174.866580725,6945182.7134192735,12354527.86,17273888.48218353,7435167.237816468,12276291.06,17165097.997848086,7387484.122151917,10218195.75,14676550.030160937,5759841.469839062,8577250.27,12233668.290019965,4920832.249980034
525,12865869.89,18007492.60917925,7724247.170820749,11759191.36,16616422.727661703,6901959.992338296,12748626.53,17820509.749310426,7676743.310689573,12682692.24,17733010.98243187,7632373.4975681305,10324193.63,14778646.890174787,5869740.369825214,8490728.49,12165574.452046352,4815882.527953649
526,13370698.66,18645948.64903552,8095448.670964481,12228861.19,17238276.8546393,7219445.525360702,13333092.88,18637317.593822084,8028868.166177919,13278735.3,18579638.35506504,7977832.24493496,10938918.59,15672603.633365653,6205233.546634347,8777681.5,12535694.16160828,5019668.838391719
527,13590746.9,18895848.943098627,8285644.856901374,12330759.94,17287792.91036919,7373726.969630809,13469922.84,18751134.506086625,8188711.173913373,13451180.56,18759250.953430317,8143110.166569686,11231236.59,16043564.839357847,6418908.340642152,9002896.12,12784686.628247153,5221105.611752846
528,13197424.6,18312468.3533929,8082380.846607099,12013612.98,16798628.295559995,7228597.664440007,12986437.44,18024011.51662871,7948863.363371291,12939952.09,18016511.563900642,7863392.616099359,10797112.7,15456486.407357104,6137738.992642895,8623928.91,12303780.846473904,4944076.973526096
529,13638066.32,18805904.924608275,8470227.715391723,12367192.33,17160188.749615967,7574195.910384034,13501475.3,18655955.190019164,8346995.409980836,13402065.74,18530678.695557676,8273452.784442325,11356273.73,16146234.822875198,6566312.637124804,8594488.18,12110081.0565762,5078895.303423799
530,13867136.0,19139910.555022806,8594361.444977194,12613636.09,17585207.03998929,7642065.140010711,13356567.92,18396688.507670328,8316447.332329672,13581895.76,18725985.00676259,8437806.51323741,11360593.79,16163545.286857935,6557642.293142064,8592416.97,12123919.81936625,5060914.12063375
531,13819206.15,19067647.5205162,8570764.779483799,12726322.93,17698396.911203213,7754248.948796788,13441659.29,18557131.82064641,8326186.75935359,13707130.9,18870992.6641329,8543269.1358671,11570540.19,16434420.864892386,6706659.515107614,8782606.61,12362961.025775097,5202252.194224902
532,13586970.44,18811931.094320357,8362009.785679644,13104883.15,18209896.924231913,7999869.375768088,13384960.36,18527236.951280482,8242683.768719517,13514269.29,18699645.20786884,8328893.372131157,11748793.75,16688147.539786242,6809439.960213757,8988294.39,12618740.18699853,5357848.593001472
533,13547710.67,18802127.663789816,8293293.676210183,12815044.66,17771327.912328683,7858761.407671319,13386359.06,18549449.651732866,8223268.468267134,13510477.48,18744190.320935197,8276764.639064804,12042199.59,17100325.285849623,6984073.894150374,8867553.64,12442074.306102607,5293032.973897395
534,13346992.54,18451045.78167485,8242939.298325148,12590075.19,17500231.340322755,7679919.039677242,13354902.43,18495962.674957544,8213842.185042458,13422159.15,18600555.73849478,8243762.56150522,11566277.21,16476358.803803373,6656195.616196629,8521884.13,11953431.6234356,5090336.636564402
535,13478618.9,18397467.518065076,8559770.281934924,13128216.43,18008241.441155195,8248191.418844802,13712916.85,18830658.662107877,8595175.037892124,13516817.69,18527306.49837484,8506328.88162516,11967412.55,16883132.17910173,7051692.92089827,9113296.41,12584817.84969503,5641774.970304971
536,13094595.66,17780806.04265731,8408385.27734269,12315081.4,16918740.49178595,7711422.30821405,13367569.91,18266373.577461064,8468766.242538938,13181555.46,17921611.942631073,8441498.977368927,11753957.29,16440936.791091613,7066977.788908385,8868004.02,12255105.728675453,5480902.311324546
537,12885349.5,17531176.433422033,8239522.566577968,12187458.32,16646012.240116,7728904.399884001,12885101.05,17604497.081864666,8165705.018135334,12938089.12,17623824.52449518,8252353.715504817,11640775.67,16280432.904992327,7001118.435007672,9020893.48,12417016.096896904,5624770.863103097
538,13012818.82,17912266.252850227,8113371.387149775,12315695.71,17113593.852718294,7517797.567281708,13036156.06,17995590.323677193,8076721.796322807,13111124.09,18076741.07808571,8145507.101914291,11592592.7,16256294.790447108,6928890.609552889,8855575.62,12235983.36080873,5475167.879191268
539,13274020.98,18381928.35114845,8166113.608851552,12566380.61,17528666.432744104,7604094.787255895,13299074.48,18424353.55633731,8173795.403662693,13327065.73,18504038.681222223,8150092.778777776,12166831.25,17044521.7588012,7289140.741198799,8997647.82,12477395.850132065,5517899.789867936
540,13111306.7,18170617.67320983,8051995.726790166,12620575.01,17657502.065098062,7583647.954901936,13178402.84,18281774.74214048,8075030.93785952,13143553.9,18249951.75498682,8037156.045013182,12105838.91,16941833.37024328,7269844.449756721,8721040.26,11986385.486711774,5455695.033288225
541,12389206.13,16910230.48721505,7868181.772784951,12249487.32,16810016.76910324,7688957.870896759,12380431.83,16909834.576924928,7851029.083075073,12433459.69,17036428.027392194,7830491.352607806,11719242.73,16375597.74539185,7062887.714608151,8339389.8,11486054.49917151,5192725.100828489
542,12280254.92,16766062.015055768,7794447.824944232,11854653.01,16337488.277884293,7371817.742115707,12416812.98,17015117.54791001,7818508.412089991,12385785.36,16956899.008927643,7814671.711072356,11639531.78,16319517.54758254,6959546.012417458,8322482.74,11462456.757021636,5182508.722978364
543,12045171.09,16710397.51116265,7379944.668837351,11806216.92,16431129.938099079,7181303.901900921,12105064.67,16820456.469601177,7389672.870398822,12079753.63,16796076.996167723,7363430.263832278,11598775.76,16547343.388806684,6650208.131193316,8259277.71,11392279.201098759,5126276.218901241
544,12019859.25,16490474.560206864,7549243.939793136,11612787.28,16013328.994447727,7212245.565552271,12033840.9,16576600.870502356,7491080.929497643,12082248.82,16597877.156776981,7566620.483223019,11373915.86,16017003.848127492,6730827.871872507,8468314.67,11616087.286273897,5320542.053726102
545,12248227.21,16795717.382980555,7700737.037019445,11697225.32,16209977.465250878,7184473.174749123,12118860.28,16693745.685991865,7543974.874008134,12301307.58,16890012.077565573,7712603.082434427,11308135.8,16008879.802569445,6607391.797430555,8435057.73,11591017.033965545,5279098.426034456
546,11966803.36,16381712.01054634,7551894.709453659,11633692.9,16037468.243883748,7229917.556116253,11816167.68,16227991.459026668,7404343.900973331,12008116.72,16486476.167702794,7529757.272297208,11086347.47,15613537.7293646,6559157.210635401,8497018.33,11712477.357704297,5281559.302295704
547,11966184.16,16373182.489893747,7559185.830106253,11520811.29,15872688.538549405,7168934.041450595,11760051.33,16138011.774907395,7382090.885092605,12074814.82,16558477.974853437,7591151.665146564,11415001.57,16143276.159077685,6686726.980922315,8466647.37,11698724.99871343,5234569.741286567
548,11848841.66,16190931.734382926,7506751.585617075,11434119.63,15783905.617211884,7084333.642788118,11741095.16,16119780.714580411,7362409.605419589,11994552.57,16432139.162883224,7556965.977116777,11737496.32,16564734.320851699,6910258.319148301,8636529.58,11934851.805576501,5338207.354423499
549,12012171.43,16406549.820587415,7617793.039412584,11755437.5,16172218.143703498,7338656.856296502,11906728.93,16320687.01092954,7492770.849070461,12140856.98,16603097.228276743,7678616.731723258,11740000.99,16670896.402138535,6809105.577861465,8510346.93,11714302.682040486,5306391.177959514
550,11888923.48,16346962.255248617,7430884.7047513835,11670950.23,16082530.89988514,7259369.5601148615,11816240.99,16255884.58752924,7376597.39247076,12173999.82,16709954.253846718,7638045.386153283,11229090.48,15794722.83989719,6663458.120102811,8543188.32,11742966.975749535,5343409.664250465
551,12292388.93,16880248.232272744,7704529.627727257,12033027.52,16656988.456373196,7409066.583626804,12468190.45,17119441.738960017,7816939.161039983,12539728.16,17167314.746447682,7912141.57355232,11833604.25,16870456.39009115,6796752.109908851,8679812.01,11944446.838714123,5415177.181285877
552,12098898.8,16635177.97548737,7562619.6245126305,11663481.81,16091610.256594356,7235353.363405645,12275009.09,16837515.2785573,7712502.9014427,12401949.76,17001922.283635117,7801977.236364884,11737144.8,16745923.26984135,6728366.330158652,8731784.94,11994903.946770336,5468665.933229663
553,12362634.81,17126879.608090546,7598390.011909454,11460282.64,16071033.804265399,6849531.475734602,12319414.2,17027894.259429142,7610934.140570855,12636768.88,17461225.612383515,7812312.147616487,11848500.28,16904065.62208595,6792934.9379140455,8450180.84,11580879.250112355,5319482.429887645
554,12274234.19,16889887.72735243,7658580.65264757,11571947.31,16197433.841446921,6946460.77855308,12342878.47,16947711.39508149,7738045.544918511,12505531.9,17176872.825187284,7834190.974812716,12348215.08,17973225.169584885,6723204.990415115,8729203.18,11914944.035677383,5543462.324322617
555,12536225.5,17547957.831047487,7524493.168952514,12143332.31,17152046.03488297,7134618.585117032,12719786.05,17780273.57958039,7659298.520419614,12802159.45,17895844.90033262,7708473.999667379,12381596.47,18155165.491957836,6608027.4480421655,8746447.3,11962620.904258933,5530273.695741069
556,12772778.73,18060747.6157272,7484809.844272798,12060771.7,17276933.62627212,6844609.773727881,12773342.44,17916444.473464414,7630240.4065355845,13012048.45,18344185.393173404,7679911.506826593,12636616.78,18408889.67564813,6864343.884351869,8362411.19,11434389.884160377,5290432.495839624
557,13043996.88,18527292.766747586,7560700.993252414,12454395.82,17949984.041205943,6958807.598794057,13147826.31,18525563.25119853,7770089.36880147,13291007.1,18813491.8618211,7768522.338178898,12588487.58,18160162.561479777,7016812.598520222,8797530.39,12024089.370015878,5570971.409984123
558,12750594.22,18032718.87963399,7468469.560366012,11914875.37,17125715.2321593,6704035.507840698,12920066.94,18116473.889480133,7723659.990519865,13055951.93,18419997.330457013,7691906.529542986,12351659.19,17742412.478500612,6960905.901499387,8550750.75,11731196.311697455,5370305.188302545
559,12848661.08,18212869.600087397,7484452.559912602,12216944.9,17504488.130992673,6929401.669007326,13158730.16,18534562.116929635,7782898.203070364,13205326.65,18624934.50283864,7785718.7971613575,12629356.02,18098611.04614829,7160100.99385171,8777509.06,12106800.20049151,5448217.919508491
560,12860413.81,18267859.493648868,7452968.126351134,12248351.51,17367001.224863973,7129701.795136026,13105560.87,18501074.546568356,7710047.193431642,13178545.52,18640580.83784481,7716510.202155186,12649773.01,18137445.839047603,7162100.180952397,8707207.5,12018102.179680442,5396312.820319558
561,13322073.59,19126740.88325333,7517406.296746669,12437847.73,18070027.477534954,6805667.982465047,13596794.86,19465048.39366764,7728541.326332359,13612038.04,19439606.249754056,7784469.830245944,12996863.81,18837387.029580213,7156340.590419788,8715210.55,11990317.305199267,5440103.794800734
562,12562921.97,17851667.201016784,7274176.7389832195,11728024.11,16756330.863654286,6699717.356345713,12893462.34,18256809.574983913,7530115.105016087,12803444.01,18081152.600169532,7525735.419830467,12362702.66,17589523.78842917,7135881.531570831,8340181.61,11497900.881808223,5182462.3381917775
563,12552033.32,17647709.517523114,7456357.122476888,11646754.29,16522954.145890504,6770554.434109494,12808467.53,17908033.217816032,7708901.842183966,12917098.15,18021281.862213716,7812914.437786284,12463192.66,18011152.84129271,6915232.478707293,8372009.02,11549810.731795447,5194207.308204552
564,12172648.07,17194773.900194146,7150522.239805857,11657450.52,16551459.817189727,6763441.222810273,12473903.14,17522042.17281124,7425764.10718876,12477986.11,17503615.549431324,7452356.670568673,12063914.86,17412034.288296595,6715795.431703405,8126252.77,11152933.749962408,5099571.790037591
565,11872091.77,16813726.112193123,6930457.427806875,11260869.25,15978261.912043123,6543476.587956877,12140385.45,17099993.884805463,7180777.015194537,12234827.11,17223275.933192804,7246378.286807195,11728064.26,16801326.26229492,6654802.257705083,8004410.39,10993823.561513482,5014997.218486518
566,11689292.73,16301720.064618837,7076865.395381164,10739887.97,15060019.754534142,6419756.185465859,11799070.82,16453622.91940257,7144518.720597431,11955588.95,16627259.58009865,7283918.319901349,12074994.51,17684224.329732697,6465764.690267301,7672075.12,10499723.057648338,4844427.182351662
567,10950968.55,15386913.611344555,6515023.488655446,10737083.57,15009837.591954328,6464329.548045672,11240170.24,15699874.617618833,6780465.862381169,11429302.06,15904704.876091192,6953899.2439088095,11393830.48,16765766.420571689,6021894.539428312,7457267.94,10240197.44816082,4674338.431839181
568,10566600.2,14620534.33003344,6512666.069966557,10416974.01,14350212.441001073,6483735.578998928,10992413.74,15107772.23550171,6877055.244498289,11079326.88,15173546.143441811,6985107.616558191,11237311.48,16441513.387114052,6033109.57288595,7556590.31,10350920.019359251,4762260.600640748
569,10880934.62,15037527.469429698,6724341.7705703005,10389764.34,14384086.781609673,6395441.898390327,11276934.23,15468025.324879043,7085843.135120957,11430579.31,15640862.10941651,7220296.51058349,11283740.86,16493459.236217566,6074022.483782434,7514774.72,10327750.302282002,4701799.137717998
570,10850835.16,14832438.258778876,6869232.061221125,10580600.79,14478115.665572144,6683085.914427853,11329187.74,15435257.83970587,7223117.640294132,11304038.49,15354004.500902329,7254072.479097673,10609656.36,15016275.688845614,6203037.031154385,7682569.02,10521404.869232662,4843733.170767336
571,11191479.63,15326044.84945357,7056914.410546431,10701095.87,14575983.83668983,6826207.903310169,11445068.32,15590812.409345087,7299324.230654913,11459070.84,15641303.698245537,7276837.981754463,11016112.15,15777855.368608933,6254368.931391068,7509473.09,10300046.800795939,4718899.37920406
572,11090406.25,15174500.239716675,7006312.260283326,10309697.7,13987312.871795354,6632082.528204644,11415735.74,15508197.595446132,7323273.884553869,11449615.11,15602581.92989065,7296648.290109349,11071918.2,15619030.53482542,6524805.8651745785,7616266.33,10433093.950874513,4799438.709125487
573,10889744.6,14887657.93825569,6891831.261744308,10526096.85,14283845.05299567,6768348.647004329,11159881.39,15149403.35288351,7170359.427116491,11296039.23,15378634.571192216,7213443.888807786,11109905.5,15674096.657446755,6545714.342553245,7901617.85,10798282.886566605,5004952.813433395
574,11217084.07,15295966.149397317,7138201.990602683,10691216.56,14616365.546537261,6766067.573462739,11507416.8,15612667.732298773,7402165.867701228,11606409.17,15771126.302820977,7441692.037179023,11554975.37,16722571.679661792,6387379.060338206,7753867.68,10661824.82309841,4845910.536901589
575,11277468.86,15618591.766611066,6936345.953388933,10844800.7,15071051.055903234,6618550.344096766,11505633.45,15936501.569128446,7074765.330871553,11416491.92,15829480.351534987,7003503.488465013,11618239.5,17158897.786703695,6077581.213296305,7527493.29,10382572.672780657,4672413.907219343
576,11149343.8,15662475.600214953,6636211.999785049,10848208.74,15234119.279772539,6462298.200227462,11659435.48,16392680.432392936,6926190.527607065,11302913.35,15875105.877599288,6730720.822400711,11236302.17,16461713.688857881,6010890.6511421185,7320537.32,10072206.009461898,4568868.630538102
577,11096139.47,15781844.358073574,6410434.581926428,11043913.72,15546963.444970826,6540863.995029176,11540210.87,16179915.310942803,6900506.429057196,11306600.83,15891275.140595784,6721926.519404216,10291753.85,14302029.462041069,6281478.237958931,7447009.26,10307597.91942887,4586420.600571129
578,11362962.27,16135514.136973316,6590410.403026683,10859685.6,15356211.629180996,6363159.5708190035,11448721.63,16120687.35821601,6776755.901783992,11404801.07,16083093.325246964,6726508.814753037,10264625.49,14394743.344677605,6134507.635322395,7458775.21,10356512.64278124,4561037.777218759
579,10591634.22,14955338.850671124,6227929.589328877,10815931.87,15250495.864295285,6381367.875704713,10904697.59,15281924.799186347,6527470.380813653,10706519.07,15081934.347576633,6331103.792423367,9667280.03,13559749.92789327,5774810.132106728,7501023.84,10352406.584952135,4649641.095047866
580,10727583.1,15170157.40491473,6285008.79508527,10739558.43,15136222.106832838,6342894.753167162,10951053.23,15334025.489706155,6568080.970293845,10561674.14,14835143.041836917,6288205.238163084,9934588.03,14022112.669564433,5847063.390435565,7361701.1,10285140.041449074,4438262.158550926
581,10686793.92,14915521.530381192,6458066.309618807,10584822.16,14803106.211071836,6366538.1089281645,10677531.93,14857331.433773123,6497732.426226877,10618701.98,14834424.431603014,6402979.5283969855,10528980.51,14705577.024362449,6352383.995637551,7625996.31,10623251.118069634,4628741.501930365
582,10649694.82,14715526.584944475,6583863.055055525,11002035.23,15283558.139062272,6720512.3209377285,11016273.92,15222760.001083195,6809787.838916805,10825643.57,15010416.347244639,6640870.792755361,10654313.84,15089833.837539077,6218793.842460922,7879875.81,10882132.946865987,4877618.673134011
583,10856083.25,15045338.449748293,6666828.050251707,11071736.99,15384462.718922652,6759011.261077348,11240499.36,15597532.996776558,6883465.723223439,11051349.23,15336112.36870938,6766586.091290621,10902906.56,15260250.809111718,6545562.310888284,7713652.18,10707238.61774035,4720065.74225965
584,10637019.56,14637080.523619898,6636958.596380104,11295381.1,15738324.531261474,6852437.668738525,11235149.08,15407455.042238649,7062843.11776135,10742034.81,14809155.84771078,6674913.77228922,10995968.77,15723534.940398363,6268402.599601636,7669239.88,10626520.006643381,4711959.753356619
585,11229504.21,15335645.94755124,7123362.472448762,11605781.57,16091344.82803221,7120218.31196779,11867872.5,16165271.96743237,7570473.03256763,11444709.92,15646188.134261053,7243231.705738948,11135802.34,15699849.155034127,6571755.524965873,7967131.56,11021413.383629896,4912849.7363701025
586,11237249.27,15322258.1496799,7152240.3903201,11243095.38,15652752.841844324,6833437.918155678,11546565.53,15739638.539658833,7353492.520341164,11317317.35,15432434.490498058,7202200.209501942,10773305.27,15113594.216941025,6433016.323058974,7966893.01,11067176.496637627,4866609.523362373
587,10871986.48,14984478.234493908,6759494.725506092,10776801.56,15011757.7503892,6541845.3696108,11327385.37,15634867.600612631,7019903.139387367,10906085.89,15057936.328583164,6754235.451416837,10520379.66,14813797.894033808,6226961.425966192,8102673.02,11295978.8910314,4909367.1489686
588,10818864.22,14850748.635778684,6786979.804221317,10692254.41,14869657.2154225,6514851.604577501,10966130.55,15055368.881545544,6876892.218454457,10878031.4,14958455.752990438,6797607.047009563,10749498.8,15139574.63244031,6359422.967559691,8287776.0,11550582.004374579,5024969.995625421
589,10925898.63,15079461.151137285,6772336.108862718,9964105.74,13819403.501414493,6108807.978585507,11004760.02,15195268.638657527,6814251.401342472,11010763.5,15215803.967508197,6805723.032491804,10179496.96,14205798.292255716,6153195.627744285,8213811.85,11593489.724792061,4834133.975207938
590,10249664.96,14078890.641355844,6420439.278644158,9519730.45,13073904.195091678,5965556.704908321,10271610.98,14130233.167509329,6412988.792490673,10364164.38,14217676.291568642,6510652.468431359,10078105.66,14263971.884548057,5892239.4354519425,8322196.03,11701262.435446724,4943129.624553276
591,10523903.4,14581933.695796076,6465873.104203925,9976565.68,13770604.156229129,6182527.20377087,10646902.18,14745016.955874233,6548787.404125767,10683094.05,14788370.853026483,6577817.246973517,10322002.52,14643837.60156536,6000167.43843464,8053416.19,11368416.75659591,4738415.623404092
592,10603866.06,14662841.853201583,6544890.266798419,9933928.32,13672456.99100707,6195399.6489929315,10844039.52,14967770.563298253,6720308.476701746,10727067.42,14824102.208937984,6630032.631062015,10547627.0,14909594.763826221,6185659.23617378,8301392.12,11661415.194941716,4941369.045058284
593,11274495.51,15441135.717691135,7107855.302308864,10580643.02,14410803.133384496,6750482.906615502,11488978.75,15698040.761518303,7279916.738481696,11348063.58,15526367.790527366,7169759.369472634,10944715.98,15578012.357450178,6311419.602549823,8434345.08,11809136.896945827,5059553.2630541725
594,10759195.32,14758050.255155645,6760340.384844355,10270271.8,14085215.003112415,6455328.596887587,11043975.15,15128370.571347676,6959579.7286523245,10887522.86,14920928.80890863,6854116.911091368,11027723.11,15658858.717349093,6396587.5026509045,8383051.12,11730508.857452711,5035593.382547289
595,10854105.52,15006926.178490574,6701284.861509426,10502183.75,14480103.667108003,6524263.832891996,11184686.13,15450896.741504505,6918475.518495495,10998873.68,15190283.483597405,6807463.876402593,11048601.0,15774417.203397747,6322784.796602253,8783142.03,12368390.305899862,5197893.754100136
596,10403152.71,14428318.738016283,6377986.681983719,10233369.78,14158339.373417199,6308400.1865828,10752901.33,14900649.958756795,6605152.701243205,10708327.2,14833278.826560535,6583375.573439464,10379304.12,14659666.634169687,6098941.605830313,8231211.51,11739472.978668422,4722950.041331578
597,10063365.39,13935306.499137051,6191424.280862951,9809395.48,13642541.848398764,5976249.111601238,10418387.99,14419503.909077283,6417272.0709227165,10460377.32,14419509.649687804,6501244.990312196,10073301.93,14279850.977512479,5866752.882487521,7922908.21,11411261.316844255,4434555.103155745
598,9964461.36,13845791.619009113,6083131.100990886,10038637.8,13887850.78811077,6189424.811889231,10314298.05,14313629.958581809,6314966.141418192,10426967.19,14389545.026226241,6464389.353773758,10234602.26,14573461.198070612,5895743.321929389,7904314.51,11324651.23477213,4483977.785227868
599,9668984.53,13485557.43665474,5852411.6233452605,10018215.39,13960195.162577786,6076235.617422217,10006448.08,13940659.240022764,6072236.919977237,10018145.39,13917960.010508021,6118330.76949198,10170869.01,14732720.713212,5609017.306787999,7833187.23,11270448.770990942,4395925.689009059
600,10446690.17,14463439.251856944,6429941.088143056,10460169.72,14430390.742218154,6489948.697781848,10868174.46,15045888.060603384,6690460.859396617,10655166.06,14733882.758713625,6576449.361286375,10298189.84,14990401.415587857,5605978.264412142,8083044.95,11587145.472733863,4578944.427266137
601,10543587.45,14672275.915435664,6414898.984564333,11179232.45,15508673.119592141,6849791.780407857,11340319.09,15672914.210500253,7007723.969499746,11142779.57,15465992.467264894,6819566.672735106,10278559.02,15030170.184097465,5526947.855902534,8321659.75,11875534.059145449,4767785.440854551
602,11555513.19,16129209.800814891,6981816.579185108,11345577.78,15672293.717973992,7018861.842026007,11643833.58,16312397.805165503,6975269.354834497,11681381.89,16242890.551180672,7119873.228819329,10886604.0,16010648.008077886,5762559.991922115,8634324.09,12224939.907318734,5043708.272681267
603,11364693.41,15953392.546075327,6775994.273924673,11522475.79,15980656.411965977,7064295.168034022,11732395.05,16447312.613308717,7017477.486691286,11712349.98,16420246.752442786,7004453.207557214,11189110.25,16264285.836148076,6113934.663851925,8619922.75,12211063.511958018,5028781.988041982
604,11473594.46,16275688.370359357,6671500.549640645,11750251.56,16611493.68841319,6889009.431586811,11629302.01,16474803.69316342,6783800.32683658,11882869.11,16887616.836653393,6878121.383346606,11260233.18,16419748.739366304,6100717.620633694,8766557.5,12582992.25889505,4950122.741104949
605,10917520.95,15533303.005194535,6301738.894805463,11289320.96,15974636.009249695,6604005.910750307,10953060.49,15474234.183876071,6431886.796123929,11131619.98,15855683.875796478,6407556.084203524,10914646.04,16101528.079278858,5727764.00072114,8551510.0,12360128.254740305,4742891.745259696
606,10923480.2,15344625.716530977,6502334.683469022,11224579.61,15774291.049169738,6674868.170830261,10960150.41,15333233.705104804,6587067.114895197,11184269.99,15798815.711358903,6569724.2686410975,10843033.66,16057828.009970982,5628239.310029019,8491531.19,12309214.943454023,4673847.4365459755
607,11210771.19,15864139.935686,6557402.444313999,11346936.88,16008026.48640463,6685847.273595372,11192659.27,15655552.196499998,6729766.343500001,11574165.72,16392517.359265681,6755814.08073432,10776869.65,15915277.766256846,5638461.533743154,8448404.39,12269139.564551834,4627669.215448168
608,11173197.32,15789647.625259431,6556747.0147405695,11630134.02,16272165.823118275,6988102.216881724,11195651.62,15670638.903901834,6720664.336098163,11723731.35,16505062.416559044,6942400.283440956,10782192.99,15613795.153715845,5950590.826284155,8527161.43,12335329.633642111,4718993.226357888
609,10950540.63,15572556.521279115,6328524.738720886,11177038.44,15857389.744810779,6496687.13518922,11006484.33,15505374.794355959,6507593.865644041,11161026.55,15816249.162852418,6505803.937147583,10911231.09,16013501.58416206,5808960.595837939,8453727.66,12244694.450727167,4662760.869272834
610,11143943.28,15916120.19509494,6371766.364905059,10838469.54,15463789.273687586,6213149.806312412,11152088.84,15777279.02237308,6526898.65762692,11466387.78,16254095.102066237,6678680.457933761,11087350.98,16389233.776913855,5785468.183086146,8396598.75,12297986.337974152,4495211.162025848
611,11497424.82,16377465.49354694,6617384.14645306,10918559.15,15587055.961887505,6250062.338112497,11509429.26,16283222.925692935,6735635.594307065,11676134.18,16575250.182426648,6777018.177573351,10748992.16,15891769.920621093,5606214.399378908,8459263.07,12362788.19265458,4555737.94734542
612,11566141.86,16486603.86184727,6645679.8581527285,11060546.32,15750204.867775587,6370887.772224413,11593430.23,16385004.070952546,6801856.389047456,11827330.48,16738704.317944154,6915956.642055847,10804544.36,16060398.284816554,5548690.435183445,8821612.82,12882921.365832815,4760304.274167186
613,11472167.54,16525046.479535606,6419288.600464392,11036847.07,15695819.461288776,6377874.678711225,11543885.97,16473303.885197567,6614468.0548024345,11874626.14,16939770.23016996,6809482.049830043,11272078.43,16883052.04443351,5661104.815566486,8916287.27,13014224.030167034,4818350.509832965
614,11552832.47,16679045.591206135,6426619.348793866,11131734.63,15937066.592993367,6326402.667006635,11461039.8,16269638.11481784,6652441.485182162,11738273.5,16752385.303100348,6724161.696899653,11039417.81,16550493.786644567,5528341.833355434,8771842.07,12796290.105278945,4747394.034721056
615,11865544.61,17030722.267318703,6700366.952681294,11484098.16,16456397.134685526,6511799.185314475,11891497.17,16872176.674020834,6910817.665979166,12149759.85,17336777.361223966,6962742.338776033,10674791.68,15622192.903277978,5727390.456722022,9002390.92,13100158.265892498,4904623.574107501
616,11358206.73,16293440.62614452,6422972.833855482,10906657.45,15451098.188944139,6362216.711055861,11392591.27,16162188.736965954,6622993.803034044,11641180.62,16565337.040228523,6717024.199771476,10838718.83,15796711.312163083,5880726.347836917,8949477.56,13016447.79567191,4882507.324328092
617,11320980.82,16136879.005095223,6505082.634904778,10710913.39,15279470.143359605,6142356.636640395,11252308.89,15877232.905121591,6627384.87487841,11484609.72,16327714.170918018,6641505.269081983,10858369.48,15894905.117932051,5821833.842067949,8954117.67,13048372.208740853,4859863.131259148
618,11714060.95,16687139.45475079,6740982.445249209,11262483.76,16002142.770596918,6522824.749403082,11695317.67,16552769.521890389,6837865.818109611,11830892.09,16803934.377800405,6857849.802199596,10938453.41,15946800.637789786,5930106.1822102135,9236446.18,13357856.742758675,5115035.617241325
619,11183933.98,15900881.606963908,6466986.353036093,10632295.61,15068667.87064254,6195923.34935746,11020241.37,15593714.902421385,6446767.837578612,11209028.14,15886254.263154032,6531802.0168459695,10574090.67,15267379.311859354,5880802.0281406455,8739379.93,12740757.378702646,4738002.481297353
